# site=Albenga, Liguria, IT
# latitude=44.05
# longitude=8.21
# elevation_m=9.0
# source=Open-Meteo historical weather API (ERA5 / ERA5-Land reanalysis), CC BY 4.0
# utc_offset_h=1.0
# start_local=2023-01-01T00:00
# fetched=2026-09-20T11:36+00:00
# unit:shortwave_radiation=W/m²
# kind:shortwave_radiation=preceding_mean
# unit:soil_moisture_0_to_7cm=m³/m³
# kind:soil_moisture_0_to_7cm=instant
# unit:temperature_2m=°C
# kind:temperature_2m=instant
# unit:relative_humidity_2m=%
# kind:relative_humidity_2m=instant
# unit:precipitation=mm
# kind:precipitation=preceding_mean
time,shortwave_radiation,soil_moisture_0_to_7cm,temperature_2m,relative_humidity_2m,precipitation
2023-07-21T22:00,0,0.198,26.2,80,0
2023-07-21T23:00,0,0.198,24.7,86,0
2023-07-22T00:00,0,0.198,24,86,0
2023-07-22T01:00,0,0.196,24.2,86,0
2023-07-22T02:00,0,0.196,23.6,88,0
2023-07-22T03:00,0,0.196,23.3,89,0
2023-07-22T04:00,0,0.196,22.7,91,0
2023-07-22T05:00,0,0.196,22.6,90,0
2023-07-22T06:00,23,0.196,23.4,86,0
2023-07-22T07:00,123,0.195,25.4,77,0
2023-07-22T08:00,284,0.195,26.9,71,0
2023-07-22T09:00,477,0.194,28.2,66,0
2023-07-22T10:00,628,0.193,29.1,62,0
2023-07-22T11:00,767,0.193,28.6,64,0.1
2023-07-22T12:00,597,0.199,27.7,70,0.9
2023-07-22T13:00,817,0.197,28.3,70,0.1
2023-07-22T14:00,803,0.196,28.9,68,0
2023-07-22T15:00,619,0.195,28.5,67,0
2023-07-22T16:00,574,0.194,28.6,61,0
2023-07-22T17:00,469,0.193,28.5,60,0
2023-07-22T18:00,355,0.192,28.3,64,0
2023-07-22T19:00,169,0.192,27.2,70,0
2023-07-22T20:00,39,0.192,25.6,78,0
2023-07-22T21:00,0,0.192,24.5,84,0
2023-07-22T22:00,0,0.192,23.4,86,0
2023-07-22T23:00,0,0.191,23,84,0
2023-07-23T00:00,0,0.191,22.6,86,0
2023-07-23T01:00,0,0.191,21.8,93,0
2023-07-23T02:00,0,0.191,21.6,88,0
2023-07-23T03:00,0,0.191,21.6,84,0
2023-07-23T04:00,0,0.191,20.8,91,0
2023-07-23T05:00,0,0.191,20.2,93,0
2023-07-23T06:00,29,0.191,21,86,0
2023-07-23T07:00,159,0.191,24.7,75,0
2023-07-23T08:00,327,0.19,26.6,64,0
2023-07-23T09:00,509,0.189,27.9,60,0
2023-07-23T10:00,670,0.188,29,56,0
2023-07-23T11:00,782,0.187,29.8,54,0
2023-07-23T12:00,855,0.186,29.9,54,0
2023-07-23T13:00,860,0.195,29.2,63,0
2023-07-23T14:00,675,0.194,29.6,60,0
2023-07-23T15:00,681,0.193,29.2,61,0
2023-07-23T16:00,542,0.192,28.5,63,0
2023-07-23T17:00,448,0.191,28.2,65,0
2023-07-23T18:00,336,0.191,27.7,66,0
2023-07-23T19:00,171,0.19,26.8,68,0
2023-07-23T20:00,37,0.19,25.3,77,0
2023-07-23T21:00,0,0.19,24.3,86,0
2023-07-23T22:00,0,0.19,23.8,86,0
2023-07-23T23:00,0,0.19,23.5,87,0
2023-07-24T00:00,0,0.19,23.3,89,0
2023-07-24T01:00,0,0.186,22.6,86,0
2023-07-24T02:00,0,0.186,22.9,84,0
2023-07-24T03:00,0,0.186,22.2,86,0
2023-07-24T04:00,0,0.186,22.2,83,0
2023-07-24T05:00,0,0.189,22.5,82,0.4
2023-07-24T06:00,26,0.189,22.5,80,0
2023-07-24T07:00,149,0.189,24.7,73,0
2023-07-24T08:00,288,0.189,26.3,72,0
2023-07-24T09:00,494,0.188,28,65,0
2023-07-24T10:00,581,0.187,29.3,59,0
2023-07-24T11:00,669,0.186,29.6,62,0
2023-07-24T12:00,866,0.185,30.2,61,0
2023-07-24T13:00,875,0.195,29.6,75,0
2023-07-24T14:00,757,0.195,30,73,0.1
2023-07-24T15:00,583,0.198,29.3,77,0.5
2023-07-24T16:00,484,0.198,30.1,69,0
2023-07-24T17:00,362,0.197,29.5,69,0
2023-07-24T18:00,260,0.196,28.7,72,0
2023-07-24T19:00,139,0.196,28.1,76,0
2023-07-24T20:00,29,0.196,26.8,84,0
2023-07-24T21:00,0,0.196,26.1,89,0
2023-07-24T22:00,0,0.196,26.1,87,0
2023-07-24T23:00,0,0.196,25.7,87,0
2023-07-25T00:00,0,0.196,25,87,0
2023-07-25T01:00,0,0.189,24.9,88,0
2023-07-25T02:00,0,0.189,24.8,79,0
2023-07-25T03:00,0,0.189,23.2,85,0
2023-07-25T04:00,0,0.189,23.1,92,0
2023-07-25T05:00,0,0.189,22.7,95,0
2023-07-25T06:00,10,0.189,23.5,86,0
2023-07-25T07:00,110,0.189,24.7,80,0
2023-07-25T08:00,304,0.188,25.9,75,0
2023-07-25T09:00,487,0.188,26.6,70,0
2023-07-25T10:00,557,0.187,27.1,67,0
2023-07-25T11:00,624,0.186,26.9,68,0
2023-07-25T12:00,651,0.187,27.4,67,0.2
2023-07-25T13:00,712,0.192,29.7,54,0
2023-07-25T14:00,696,0.191,30.2,53,0.1
2023-07-25T15:00,584,0.19,30,57,0
2023-07-25T16:00,591,0.191,29.2,62,0.2
2023-07-25T17:00,472,0.19,29.1,59,0
2023-07-25T18:00,304,0.189,28.3,64,0
2023-07-25T19:00,159,0.189,26.3,71,0
2023-07-25T20:00,33,0.189,25.3,77,0
2023-07-25T21:00,0,0.189,25.2,55,0
2023-07-25T22:00,0,0.189,24.6,33,0
2023-07-25T23:00,0,0.188,24.5,33,0
2023-07-26T00:00,0,0.188,23.5,38,0
2023-07-26T01:00,0,0.192,21.2,55,0
2023-07-26T02:00,0,0.192,22.9,36,0
2023-07-26T03:00,0,0.192,23.1,32,0
2023-07-26T04:00,0,0.192,23.1,33,0
2023-07-26T05:00,0,0.191,22.4,35,0
2023-07-26T06:00,26,0.191,21.6,40,0
2023-07-26T07:00,155,0.191,23.2,42,0
2023-07-26T08:00,328,0.19,24.8,33,0
2023-07-26T09:00,496,0.189,25.7,32,0
2023-07-26T10:00,667,0.188,26.8,32,0
2023-07-26T11:00,786,0.187,28.1,31,0
2023-07-26T12:00,865,0.186,29,30,0
2023-07-26T13:00,872,0.18,29.2,31,0
2023-07-26T14:00,790,0.182,28.1,41,0.4
2023-07-26T15:00,695,0.181,28.2,42,0.1
2023-07-26T16:00,609,0.18,27.9,40,0
2023-07-26T17:00,499,0.18,27.5,36,0
2023-07-26T18:00,327,0.179,26.7,37,0
2023-07-26T19:00,168,0.179,25.9,40,0
2023-07-26T20:00,34,0.178,23.9,57,0
2023-07-26T21:00,0,0.178,22.9,57,0
2023-07-26T22:00,0,0.178,22,54,0
2023-07-26T23:00,0,0.178,20.8,58,0
2023-07-27T00:00,0,0.178,20.3,57,0
2023-07-27T01:00,0,0.174,19.1,59,0
2023-07-27T02:00,0,0.174,18.4,61,0
2023-07-27T03:00,0,0.174,17.9,61,0
2023-07-27T04:00,0,0.173,17,60,0
2023-07-27T05:00,0,0.173,16.6,58,0
2023-07-27T06:00,24,0.173,17.8,57,0
2023-07-27T07:00,151,0.173,21.7,51,0
2023-07-27T08:00,325,0.173,24.8,40,0
2023-07-27T09:00,504,0.172,26.3,35,0
2023-07-27T10:00,662,0.171,27.5,32,0
2023-07-27T11:00,789,0.17,28.4,30,0
2023-07-27T12:00,869,0.169,28.8,32,0
2023-07-27T13:00,896,0.173,28.3,36,0
2023-07-27T14:00,872,0.172,27.7,43,0
2023-07-27T15:00,795,0.171,27.3,48,0
2023-07-27T16:00,671,0.17,26.9,49,0
2023-07-27T17:00,494,0.169,26.4,54,0
2023-07-27T18:00,337,0.169,25,64,0
2023-07-27T19:00,162,0.169,23.9,69,0
2023-07-27T20:00,32,0.168,22.8,75,0
2023-07-27T21:00,0,0.168,22.7,74,0
2023-07-27T22:00,0,0.168,21.6,82,0
2023-07-27T23:00,0,0.168,21.3,80,0
2023-07-28T00:00,0,0.168,20.7,82,0
2023-07-28T01:00,0,0.167,20.2,82,0
2023-07-28T02:00,0,0.167,20.1,80,0
2023-07-28T03:00,0,0.167,19.7,82,0
2023-07-28T04:00,0,0.167,19.6,80,0
2023-07-28T05:00,0,0.167,20.1,78,0
2023-07-28T06:00,9,0.167,20.6,74,0
2023-07-28T07:00,63,0.167,21.7,68,0
2023-07-28T08:00,130,0.167,22.6,69,0
2023-07-28T09:00,327,0.166,24.2,62,0
2023-07-28T10:00,519,0.166,25.4,57,0
2023-07-28T11:00,707,0.165,27,52,0
2023-07-28T12:00,723,0.165,26.3,64,0
2023-07-28T13:00,740,0.172,25.5,67,0.4
2023-07-28T14:00,526,0.174,25.2,70,0.2
2023-07-28T15:00,455,0.178,25.2,71,0.6
2023-07-28T16:00,318,0.182,24.8,77,0.6
2023-07-28T17:00,239,0.184,24.6,80,0.2
2023-07-28T18:00,143,0.186,24.3,82,0.2
2023-07-28T19:00,93,0.186,23.7,85,0.1
2023-07-28T20:00,17,0.187,23.1,90,0.1
2023-07-28T21:00,0,0.188,22.7,93,0.1
2023-07-28T22:00,0,0.19,22.7,94,0.2
2023-07-28T23:00,0,0.19,22.6,94,0.1
2023-07-29T00:00,0,0.191,22.5,95,0
2023-07-29T01:00,0,0.189,22.4,97,0.1
2023-07-29T02:00,0,0.19,22.5,95,0.1
2023-07-29T03:00,0,0.191,22.3,96,0.2
2023-07-29T04:00,0,0.192,22.2,96,0.2
2023-07-29T05:00,0,0.193,22.1,97,0.2
2023-07-29T06:00,9,0.195,22.1,97,0.2
2023-07-29T07:00,54,0.198,22.4,93,0.2
2023-07-29T08:00,122,0.198,22.8,89,0.1
2023-07-29T09:00,224,0.199,23.3,86,0.1
2023-07-29T10:00,451,0.199,24.5,77,0.1
2023-07-29T11:00,689,0.199,25.8,70,0.1
2023-07-29T12:00,696,0.199,26,69,0.1
2023-07-29T13:00,568,0.194,25.7,68,0
2023-07-29T14:00,651,0.193,25.5,71,0.1
2023-07-29T15:00,577,0.194,25,75,0.2
2023-07-29T16:00,353,0.194,24.6,77,0.1
2023-07-29T17:00,281,0.194,24.2,79,0.1
2023-07-29T18:00,169,0.194,23.9,82,0.1
2023-07-29T19:00,85,0.195,23.3,85,0
2023-07-29T20:00,16,0.195,22.8,87,0
2023-07-29T21:00,0,0.195,22.6,88,0
2023-07-29T22:00,0,0.195,22.5,88,0
2023-07-29T23:00,0,0.195,22.5,89,0
2023-07-30T00:00,0,0.195,22.6,89,0
2023-07-30T01:00,0,0.195,22.2,89,0
2023-07-30T02:00,0,0.195,22.1,91,0
2023-07-30T03:00,0,0.195,22,93,0
2023-07-30T04:00,0,0.195,21.9,94,0
2023-07-30T05:00,0,0.195,22.2,93,0
2023-07-30T06:00,8,0.195,22.3,93,0
2023-07-30T07:00,53,0.195,22.7,91,0
2023-07-30T08:00,147,0.195,23.8,82,0
2023-07-30T09:00,328,0.194,25.4,74,0
2023-07-30T10:00,480,0.194,26.9,67,0
2023-07-30T11:00,661,0.193,27.8,64,0
2023-07-30T12:00,824,0.191,28.8,61,0
2023-07-30T13:00,836,0.197,28.5,66,0
2023-07-30T14:00,723,0.195,28.3,66,0
2023-07-30T15:00,695,0.194,28.5,64,0
2023-07-30T16:00,575,0.193,27.8,66,0
2023-07-30T17:00,456,0.192,27,71,0
2023-07-30T18:00,306,0.192,26.2,77,0
2023-07-30T19:00,129,0.191,25.2,80,0
2023-07-30T20:00,24,0.191,24.5,79,0
2023-07-30T21:00,0,0.191,24.4,77,0
2023-07-30T22:00,0,0.191,24,77,0
2023-07-30T23:00,0,0.191,23.8,78,0
2023-07-31T00:00,0,0.191,23.6,78,0
2023-07-31T01:00,0,0.19,23.4,75,0
2023-07-31T02:00,0,0.19,23,76,0
2023-07-31T03:00,0,0.19,22.6,76,0
2023-07-31T04:00,0,0.19,22.1,76,0
2023-07-31T05:00,0,0.19,21.4,73,0
2023-07-31T06:00,19,0.19,21.9,69,0
2023-07-31T07:00,130,0.189,24.8,65,0
2023-07-31T08:00,274,0.189,26.7,59,0
2023-07-31T09:00,411,0.188,27.5,59,0
2023-07-31T10:00,621,0.187,28.7,56,0
2023-07-31T11:00,758,0.186,29.5,56,0
2023-07-31T12:00,780,0.186,29.5,59,0.1
2023-07-31T13:00,807,0.193,28.1,71,0.1
2023-07-31T14:00,756,0.196,28.1,70,0.5
2023-07-31T15:00,584,0.196,28.1,69,0.1
2023-07-31T16:00,576,0.195,28.5,64,0
2023-07-31T17:00,434,0.195,27.7,67,0
2023-07-31T18:00,293,0.194,26.4,76,0
2023-07-31T19:00,133,0.194,25.4,82,0
2023-07-31T20:00,23,0.194,24.3,89,0
2023-07-31T21:00,0,0.194,23.6,94,0
2023-07-31T22:00,0,0.194,23.1,96,0
2023-07-31T23:00,0,0.194,22.8,96,0
2023-08-01T00:00,0,0.194,22.5,96,0
2023-08-01T01:00,0,0.188,22.3,94,0
2023-08-01T02:00,0,0.188,23.2,88,0
2023-08-01T03:00,0,0.188,21.6,96,0
2023-08-01T04:00,0,0.188,21.4,95,0
2023-08-01T05:00,0,0.188,21.7,91,0
2023-08-01T06:00,17,0.188,21.9,86,0
2023-08-01T07:00,117,0.188,23,78,0
2023-08-01T08:00,182,0.188,23.8,75,0
2023-08-01T09:00,382,0.187,25.1,69,0
2023-08-01T10:00,483,0.187,25.8,67,0
2023-08-01T11:00,683,0.186,26.9,64,0
2023-08-01T12:00,717,0.185,27.6,60,0
2023-08-01T13:00,664,0.188,25.5,72,0
2023-08-01T14:00,635,0.188,26.1,70,0
2023-08-01T15:00,550,0.187,26,70,0
2023-08-01T16:00,563,0.186,26.2,68,0
2023-08-01T17:00,309,0.185,24.7,69,0
2023-08-01T18:00,260,0.185,24.1,70,0
2023-08-01T19:00,110,0.185,23.3,76,0
2023-08-01T20:00,24,0.185,22.3,82,0
2023-08-01T21:00,0,0.184,22.3,82,0
2023-08-01T22:00,0,0.184,22.4,83,0
2023-08-01T23:00,0,0.184,22.1,84,0
2023-08-02T00:00,0,0.184,21.2,88,0
2023-08-02T01:00,0,0.186,20.7,91,0
2023-08-02T02:00,0,0.186,21,88,0
2023-08-02T03:00,0,0.186,21.2,83,0
2023-08-02T04:00,0,0.185,21.3,78,0
2023-08-02T05:00,0,0.185,21.4,74,0
2023-08-02T06:00,17,0.185,21.8,73,0
2023-08-02T07:00,126,0.185,23.8,71,0
2023-08-02T08:00,281,0.185,25.1,71,0
2023-08-02T09:00,456,0.184,26.4,68,0
2023-08-02T10:00,625,0.183,27.3,65,0
2023-08-02T11:00,711,0.183,27.8,64,0
2023-08-02T12:00,538,0.182,27.4,67,0
2023-08-02T13:00,727,0.191,26.9,70,0
2023-08-02T14:00,635,0.191,27,73,0.1
2023-08-02T15:00,437,0.191,26,77,0.1
2023-08-02T16:00,377,0.19,25.7,77,0
2023-08-02T17:00,337,0.19,25.3,77,0
2023-08-02T18:00,282,0.189,24.5,78,0
2023-08-02T19:00,131,0.189,23.6,79,0
2023-08-02T20:00,23,0.189,22.7,82,0
2023-08-02T21:00,0,0.189,22,87,0
2023-08-02T22:00,0,0.189,21.6,89,0
2023-08-02T23:00,0,0.189,21.3,91,0
2023-08-03T00:00,0,0.189,20.8,91,0
2023-08-03T01:00,0,0.19,20.8,86,0
2023-08-03T02:00,0,0.19,20.6,89,0
2023-08-03T03:00,0,0.19,20.1,90,0
2023-08-03T04:00,0,0.19,19.9,86,0
2023-08-03T05:00,0,0.19,20.1,83,0
2023-08-03T06:00,15,0.19,20.9,81,0
2023-08-03T07:00,126,0.189,23.5,79,0
2023-08-03T08:00,273,0.189,24.8,76,0
2023-08-03T09:00,448,0.188,26.5,66,0
2023-08-03T10:00,621,0.188,28.5,60,0
2023-08-03T11:00,738,0.186,30.8,39,0
2023-08-03T12:00,789,0.185,31.4,35,0
2023-08-03T13:00,506,0.197,30.8,42,0
2023-08-03T14:00,766,0.196,30.6,41,0
2023-08-03T15:00,696,0.194,30.6,39,0
2023-08-03T16:00,607,0.193,30.4,37,0
2023-08-03T17:00,499,0.192,30,39,0
2023-08-03T18:00,313,0.192,29.1,42,0
2023-08-03T19:00,151,0.191,27.8,48,0
2023-08-03T20:00,24,0.191,25.2,61,0
2023-08-03T21:00,0,0.191,23.9,64,0
2023-08-03T22:00,0,0.191,22.1,88,0
2023-08-03T23:00,0,0.191,21.9,86,0
2023-08-04T00:00,0,0.191,21.5,83,0
2023-08-04T01:00,0,0.19,22.3,79,0
2023-08-04T02:00,0,0.19,22.4,80,0
2023-08-04T03:00,0,0.19,21.5,80,0
2023-08-04T04:00,0,0.19,20.4,82,0
2023-08-04T05:00,0,0.19,20.7,81,0
2023-08-04T06:00,13,0.19,20.6,79,0
2023-08-04T07:00,117,0.19,23,71,0
2023-08-04T08:00,216,0.19,24.2,64,0
2023-08-04T09:00,255,0.189,24.2,60,0
2023-08-04T10:00,500,0.189,25.2,54,0
2023-08-04T11:00,548,0.188,24.7,56,0
2023-08-04T12:00,560,0.187,25.6,51,0
2023-08-04T13:00,736,0.191,25.8,55,0.1
2023-08-04T14:00,451,0.204,22.6,75,1.4
2023-08-04T15:00,619,0.205,25.5,49,0.2
2023-08-04T16:00,616,0.205,24.8,49,0
2023-08-04T17:00,347,0.204,24.2,52,0
2023-08-04T18:00,306,0.203,23.2,58,0
2023-08-04T19:00,120,0.203,22,59,0
2023-08-04T20:00,18,0.203,21.1,61,0
2023-08-04T21:00,0,0.203,21.1,63,0
2023-08-04T22:00,0,0.203,20.2,67,0
2023-08-04T23:00,0,0.202,19.6,67,0
2023-08-05T00:00,0,0.202,19.3,63,0
2023-08-05T01:00,0,0.189,19.4,73,0
2023-08-05T02:00,0,0.189,18.3,80,0
2023-08-05T03:00,0,0.189,17.6,82,0
2023-08-05T04:00,0,0.189,17.3,78,0
2023-08-05T05:00,0,0.189,16.7,78,0
2023-08-05T06:00,14,0.189,16.4,81,0
2023-08-05T07:00,126,0.189,19.8,78,0
2023-08-05T08:00,301,0.189,24.3,49,0
2023-08-05T09:00,480,0.188,25.8,47,0
2023-08-05T10:00,643,0.188,27.1,42,0
2023-08-05T11:00,772,0.186,28.3,35,0
2023-08-05T12:00,853,0.185,28.6,37,0
2023-08-05T13:00,876,0.184,29.7,34,0
2023-08-05T14:00,854,0.183,29.4,38,0
2023-08-05T15:00,753,0.182,28.9,38,0
2023-08-05T16:00,653,0.181,28.9,34,0
2023-08-05T17:00,493,0.18,28.4,36,0
2023-08-05T18:00,318,0.18,28,33,0
2023-08-05T19:00,144,0.179,26.3,40,0
2023-08-05T20:00,20,0.179,24.6,40,0
2023-08-05T21:00,0,0.179,23.5,42,0
2023-08-05T22:00,0,0.179,22.5,46,0
2023-08-05T23:00,0,0.179,21.6,50,0
2023-08-06T00:00,0,0.179,20.5,54,0
2023-08-06T01:00,0,0.178,20.7,41,0
2023-08-06T02:00,0,0.178,19.5,49,0
2023-08-06T03:00,0,0.178,18.7,51,0
2023-08-06T04:00,0,0.178,18.8,52,0
2023-08-06T05:00,0,0.178,18.8,53,0
2023-08-06T06:00,14,0.178,18.6,51,0
2023-08-06T07:00,135,0.178,20.8,50,0
2023-08-06T08:00,315,0.177,24.1,43,0
2023-08-06T09:00,498,0.177,25.4,43,0
2023-08-06T10:00,660,0.176,26,49,0
2023-08-06T11:00,788,0.175,26.5,53,0
2023-08-06T12:00,871,0.174,27.4,50,0
2023-08-06T13:00,902,0.173,28,45,0
2023-08-06T14:00,848,0.172,28.4,42,0
2023-08-06T15:00,749,0.171,28.1,40,0
2023-08-06T16:00,641,0.171,27.3,39,0
2023-08-06T17:00,483,0.17,27.2,35,0
2023-08-06T18:00,316,0.169,27,35,0
2023-08-06T19:00,143,0.169,26.2,50,0
2023-08-06T20:00,19,0.169,23.4,51,0
2023-08-06T21:00,0,0.169,23.6,33,0
2023-08-06T22:00,0,0.169,23.7,26,0
2023-08-06T23:00,0,0.169,23.1,27,0
2023-08-07T00:00,0,0.169,22.1,29,0
2023-08-07T01:00,0,0.17,22.2,26,0
2023-08-07T02:00,0,0.17,21,30,0
2023-08-07T03:00,0,0.17,20.5,32,0
2023-08-07T04:00,0,0.17,20.3,32,0
2023-08-07T05:00,0,0.17,19.9,33,0
2023-08-07T06:00,13,0.169,20.1,33,0
2023-08-07T07:00,128,0.169,21.1,33,0
2023-08-07T08:00,305,0.169,22.6,32,0
2023-08-07T09:00,490,0.168,23.9,29,0
2023-08-07T10:00,657,0.168,25.1,28,0
2023-08-07T11:00,791,0.167,26.2,26,0
2023-08-07T12:00,879,0.166,27.2,25,0
2023-08-07T13:00,905,0.165,28.4,22,0
2023-08-07T14:00,868,0.164,28.8,22,0
2023-08-07T15:00,784,0.163,26.8,36,0
2023-08-07T16:00,652,0.162,26.8,38,0
2023-08-07T17:00,482,0.162,26.6,33,0
2023-08-07T18:00,312,0.161,26.1,35,0
2023-08-07T19:00,137,0.161,24.6,44,0
2023-08-07T20:00,18,0.161,22.3,65,0
2023-08-07T21:00,0,0.161,21.5,59,0
2023-08-07T22:00,0,0.161,21.3,52,0
2023-08-07T23:00,0,0.161,20.9,51,0
2023-08-08T00:00,0,0.161,20.1,50,0
2023-08-08T01:00,0,0.159,20.4,46,0
2023-08-08T02:00,0,0.159,18.4,52,0
2023-08-08T03:00,0,0.159,17.4,55,0
2023-08-08T04:00,0,0.159,16.8,56,0
2023-08-08T05:00,0,0.159,15.8,56,0
2023-08-08T06:00,12,0.159,16.2,54,0
2023-08-08T07:00,110,0.159,19.8,54,0
2023-08-08T08:00,295,0.158,23.7,46,0
2023-08-08T09:00,479,0.158,24.8,40,0
2023-08-08T10:00,641,0.158,25.6,38,0
2023-08-08T11:00,765,0.157,26.1,38,0
2023-08-08T12:00,845,0.156,26.5,38,0
2023-08-08T13:00,877,0.155,26.2,37,0
2023-08-08T14:00,851,0.155,26.4,33,0
2023-08-08T15:00,775,0.154,25.8,36,0
2023-08-08T16:00,632,0.154,25.5,39,0
2023-08-08T17:00,490,0.153,24.9,41,0
2023-08-08T18:00,311,0.153,24,45,0
2023-08-08T19:00,134,0.153,22.7,50,0
2023-08-08T20:00,16,0.153,21.2,60,0
2023-08-08T21:00,0,0.153,20.4,62,0
2023-08-08T22:00,0,0.153,20.1,60,0
2023-08-08T23:00,0,0.153,20,58,0
2023-08-09T00:00,0,0.153,19.2,65,0
2023-08-09T01:00,0,0.157,18.8,67,0
2023-08-09T02:00,0,0.157,19,64,0
2023-08-09T03:00,0,0.157,21,40,0
2023-08-09T04:00,0,0.157,19.8,47,0
2023-08-09T05:00,0,0.157,17.9,60,0
2023-08-09T06:00,10,0.157,18.2,56,0
2023-08-09T07:00,103,0.157,20.6,50,0
2023-08-09T08:00,278,0.157,22.6,51,0
2023-08-09T09:00,455,0.156,24,50,0
2023-08-09T10:00,599,0.156,24.9,48,0
2023-08-09T11:00,733,0.155,25.4,50,0
2023-08-09T12:00,803,0.155,25.6,51,0
2023-08-09T13:00,850,0.158,25.7,53,0
2023-08-09T14:00,837,0.158,26.1,49,0
2023-08-09T15:00,761,0.157,25.9,47,0
2023-08-09T16:00,636,0.156,25.6,48,0
2023-08-09T17:00,473,0.156,25.1,50,0
2023-08-09T18:00,299,0.156,24.2,52,0
2023-08-09T19:00,128,0.155,22.7,60,0
2023-08-09T20:00,14,0.155,21.5,77,0
2023-08-09T21:00,0,0.155,21.1,64,0
2023-08-09T22:00,0,0.155,20.7,64,0
2023-08-09T23:00,0,0.155,19.9,69,0
2023-08-10T00:00,0,0.155,19.4,74,0
2023-08-10T01:00,0,0.151,18.7,80,0
2023-08-10T02:00,0,0.151,18.8,76,0
2023-08-10T03:00,0,0.151,19.3,71,0
2023-08-10T04:00,0,0.151,20.9,60,0
2023-08-10T05:00,0,0.151,19.3,69,0
2023-08-10T06:00,10,0.151,18.8,72,0
2023-08-10T07:00,114,0.151,21.3,65,0
2023-08-10T08:00,282,0.151,24.1,57,0
2023-08-10T09:00,459,0.151,25.5,56,0
2023-08-10T10:00,619,0.15,26.6,55,0
2023-08-10T11:00,743,0.15,27,56,0
2023-08-10T12:00,821,0.149,27.3,55,0
2023-08-10T13:00,848,0.155,27.5,55,0
2023-08-10T14:00,827,0.154,28.1,53,0
2023-08-10T15:00,745,0.153,27.8,54,0
2023-08-10T16:00,613,0.153,27.6,53,0
2023-08-10T17:00,430,0.153,27.1,55,0
2023-08-10T18:00,189,0.152,25.8,60,0
2023-08-10T19:00,120,0.152,24.6,65,0
2023-08-10T20:00,12,0.152,23.8,67,0
2023-08-10T21:00,0,0.152,22.6,77,0
2023-08-10T22:00,0,0.152,22,77,0
2023-08-10T23:00,0,0.152,21.4,80,0
2023-08-11T00:00,0,0.152,22.3,72,0
2023-08-11T01:00,0,0.155,20.2,83,0
2023-08-11T02:00,0,0.155,20.4,79,0
2023-08-11T03:00,0,0.155,19.7,79,0
2023-08-11T04:00,0,0.155,19.1,79,0
2023-08-11T05:00,0,0.155,18.9,78,0
2023-08-11T06:00,9,0.155,19.3,75,0
2023-08-11T07:00,110,0.155,22.9,67,0
2023-08-11T08:00,276,0.155,26.4,55,0
2023-08-11T09:00,452,0.155,28.3,49,0
2023-08-11T10:00,611,0.154,30,43,0
2023-08-11T11:00,736,0.154,31.2,41,0
2023-08-11T12:00,816,0.153,31.9,40,0
2023-08-11T13:00,845,0.158,31.6,44,0
2023-08-11T14:00,784,0.158,30.7,52,0
2023-08-11T15:00,710,0.157,29.7,54,0
2023-08-11T16:00,604,0.156,29.5,52,0
2023-08-11T17:00,456,0.156,29.4,51,0
2023-08-11T18:00,288,0.156,29.2,51,0
2023-08-11T19:00,120,0.155,28,62,0
2023-08-11T20:00,12,0.155,26.6,66,0
2023-08-11T21:00,0,0.156,25.2,74,0
2023-08-11T22:00,0,0.156,24.8,72,0
2023-08-11T23:00,0,0.156,24.5,70,0
2023-08-12T00:00,0,0.156,23.5,73,0
2023-08-12T01:00,0,0.152,22.2,76,0
2023-08-12T02:00,0,0.152,21.9,78,0
2023-08-12T03:00,0,0.152,21.4,81,0
2023-08-12T04:00,0,0.152,21,82,0
2023-08-12T05:00,0,0.152,21,81,0
2023-08-12T06:00,8,0.152,21.3,80,0
2023-08-12T07:00,106,0.152,24.6,71,0
2023-08-12T08:00,270,0.152,27.8,58,0
2023-08-12T09:00,446,0.151,29.3,52,0
2023-08-12T10:00,604,0.151,30.3,49,0
2023-08-12T11:00,730,0.15,30.3,53,0
2023-08-12T12:00,808,0.15,30.1,56,0
2023-08-12T13:00,796,0.149,29.8,61,0
2023-08-12T14:00,666,0.149,30.4,57,0
2023-08-12T15:00,618,0.148,30,57,0
2023-08-12T16:00,505,0.148,29.8,54,0
2023-08-12T17:00,417,0.148,29.2,55,0
2023-08-12T18:00,260,0.147,28.2,60,0
2023-08-12T19:00,109,0.147,27.3,64,0
2023-08-12T20:00,10,0.147,25.8,76,0
2023-08-12T21:00,0,0.147,25.2,75,0
2023-08-12T22:00,0,0.147,24.8,76,0
2023-08-12T23:00,0,0.147,24.3,75,0
2023-08-13T00:00,0,0.147,23.8,76,0
2023-08-13T01:00,0,0.146,23.6,77,0
2023-08-13T02:00,0,0.146,23.2,81,0
2023-08-13T03:00,0,0.146,23.2,79,0
2023-08-13T04:00,0,0.146,23.1,77,0
2023-08-13T05:00,0,0.146,22.3,79,0
2023-08-13T06:00,7,0.146,22,80,0
2023-08-13T07:00,103,0.146,25.3,71,0
2023-08-13T08:00,266,0.146,28.7,57,0
2023-08-13T09:00,440,0.146,29.9,55,0
2023-08-13T10:00,598,0.146,30.7,54,0
2023-08-13T11:00,722,0.145,31.3,51,0
2023-08-13T12:00,786,0.145,31.6,50,0
2023-08-13T13:00,804,0.145,31.3,51,0
2023-08-13T14:00,699,0.144,31.6,50,0
